,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
207,2032-04-16,279.9962,281.93976,282.07974,280.85,280.75903,281.37164,282.21097,281.51184,280.79092,281.97855
208,2032-05-16,283.3783,284.80173,285.88818,284.03607,284.37256,284.73712,287.10062,285.00388,284.5406,286.53516
209,2032-06-16,286.67984,287.6416,288.5712,288.7051,287.9779,288.03537,289.1753,288.061,290.3259,287.4658
210,2032-07-16,290.54138,289.92554,289.56555,291.0354,290.02307,290.50894,289.69885,289.39246,290.9999,292.0011
211,2032-08-16,289.69815,290.19238,291.12378,291.53558,290.85535,291.82025,289.80685,289.3288,291.08038,291.90338
212,2032-09-16,287.6123,289.13687,289.2089,287.78827,289.90555,288.88815,289.2125,288.6339,291.0373,291.09027
213,2032-10-16,285.60928,285.1805,285.4929,286.27277,287.6769,287.9938,287.22528,286.22366,287.91675,287.17038
214,2032-11-16,283.12885,281.6393,281.8745,282.1957,284.68283,282.79846,283.07147,282.3982,282.2973,285.51126
215,2032-12-16,278.01273,280.68832,279.24338,282.05045,281.2602,280.07632,280.97845,280.29282,279.806,282.6199
216,2033-01-16,279.97363,279.44858,279.67957,281.33154,277.59827,277.67355,280.0778,277.59744,278.84995,279.8554
217,2033-02-15,278.98978,279.14502,280.74496,279.6473,277.52502,277.19315,278.1495,277.67206,278.56085,279.81387
218,2033-03-16,277.5786,278.08493,279.54318,279.2177,280.69025,277.87744,280.26245,279.92252,278.64136,279.61023
219,2033-04-16,280.46863,280.50482,281.35782,283.81473,281.4802,281.34583,281.1879,281.50662,281.97064,281.16736
220,2033-05-16,283.245,284.2693,283.55917,285.46732,284.9426,283.9899,283.62955,285.0168,284.0136,283.5562
221,2033-06-16,287.84622,288.4125,287.72772,286.54095,288.596,288.33823,289.69632,286.99112,286.91412,286.99426
222,2033-07-16,291.09396,290.32928,289.3286,289.10934,289.4903,290.3519,289.47427,290.86188,289.34286,289.5132
223,2033-08-16,290.49854,289.84174,290.5395,290.60992,290.40582,289.45807,289.77377,290.62,289.61896,289.68854
224,2033-09-16,288.82126,289.2568,289.60727,290.27438,287.94098,288.5573,290.5014,288.4333,289.3734,289.5622
